state,district,market_id,market_name,commodity,date,day_of_week,month,day_of_year,arrivals_tonnes,mandi_capacity_mt,modal_price_rs_qtl,min_price_rs_qtl,max_price_rs_qtl,msp_rs_qtl,msp_spread_rs_qtl,rainfall_48h_mm,rain_alert,satellite_ndvi_index,source,lag_arrival_t1,lag_arrival_t7,rolling_mean_7d
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-08,2,1,8,37.6,480,4462,4150,4685,4892,-430,0.0,0,0.475,Agmarknet-DMI / IMD-Grid / Sentinel-2,46.4,38.7,34.6
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-09,3,1,9,28.4,480,4456,4144,4679,4892,-436,67.6,1,0.408,Agmarknet-DMI / IMD-Grid / Sentinel-2,37.6,39.6,33.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-10,4,1,10,35.6,480,4467,4154,4690,4892,-425,0.0,0,0.494,Agmarknet-DMI / IMD-Grid / Sentinel-2,28.4,39.1,32.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-11,5,1,11,34.5,480,4452,4140,4675,4892,-440,0.0,0,0.325,Agmarknet-DMI / IMD-Grid / Sentinel-2,35.6,31.3,33.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-12,6,1,12,0.5,480,4462,4150,4685,4892,-430,0.0,0,0.385,Agmarknet-DMI / IMD-Grid / Sentinel-2,34.5,0.6,33.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-13,0,1,13,50.4,480,4533,4216,4760,4892,-359,0.0,0,0.466,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.5,47.9,33.3
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-14,1,1,14,46.6,480,4460,4148,4683,4892,-432,0.0,0,0.349,Agmarknet-DMI / IMD-Grid / Sentinel-2,50.4,46.4,33.4
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-15,2,1,15,43.1,480,4477,4164,4701,4892,-415,0.0,0,0.361,Agmarknet-DMI / IMD-Grid / Sentinel-2,46.6,37.6,34.2
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-16,3,1,16,42.9,480,4447,4136,4669,4892,-445,0.0,0,0.325,Agmarknet-DMI / IMD-Grid / Sentinel-2,43.1,28.4,36.2
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-17,4,1,17,37.1,480,4460,4148,4683,4892,-432,0.0,0,0.389,Agmarknet-DMI / IMD-Grid / Sentinel-2,42.9,35.6,36.4
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-18,5,1,18,30.3,480,4474,4161,4698,4892,-418,0.0,0,0.342,Agmarknet-DMI / IMD-Grid / Sentinel-2,37.1,34.5,35.8
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-19,6,1,19,0.6,480,4503,4188,4728,4892,-389,0.0,0,0.382,Agmarknet-DMI / IMD-Grid / Sentinel-2,30.3,0.5,35.9
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-20,0,1,20,42.4,480,4427,4117,4648,4892,-465,0.0,0,0.469,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.6,50.4,34.7
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-21,1,1,21,43.4,480,4445,4134,4667,4892,-447,0.0,0,0.459,Agmarknet-DMI / IMD-Grid / Sentinel-2,42.4,46.6,34.3
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-22,2,1,22,45.0,480,4498,4183,4723,4892,-394,0.0,0,0.459,Agmarknet-DMI / IMD-Grid / Sentinel-2,43.4,43.1,34.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-23,3,1,23,40.3,480,4445,4134,4667,4892,-447,0.0,0,0.434,Agmarknet-DMI / IMD-Grid / Sentinel-2,45.0,42.9,34.2
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-24,4,1,24,23.8,480,4535,4218,4762,4892,-357,18.5,0,0.366,Agmarknet-DMI / IMD-Grid / Sentinel-2,40.3,37.1,32.3
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-25,5,1,25,29.3,480,4528,4211,4754,4892,-364,0.0,0,0.495,Agmarknet-DMI / IMD-Grid / Sentinel-2,23.8,30.3,32.1
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-26,6,1,26,0.6,480,4506,4191,4731,4892,-386,0.0,0,0.471,Agmarknet-DMI / IMD-Grid / Sentinel-2,29.3,0.6,32.1
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-27,0,1,27,53.7,480,4533,4216,4760,4892,-359,0.0,0,0.353,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.6,42.4,33.7
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-28,1,1,28,44.7,480,4479,4165,4703,4892,-413,0.0,0,0.309,Agmarknet-DMI / IMD-Grid / Sentinel-2,53.7,43.4,33.9
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-29,2,1,29,43.6,480,4475,4162,4699,4892,-417,0.0,0,0.398,Agmarknet-DMI / IMD-Grid / Sentinel-2,44.7,45.0,33.7
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-30,3,1,30,40.4,480,4450,4138,4672,4892,-442,0.0,0,0.344,Agmarknet-DMI / IMD-Grid / Sentinel-2,43.6,40.3,33.7
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-01-31,4,1,31,35.3,480,4531,4214,4758,4892,-361,0.0,0,0.474,Agmarknet-DMI / IMD-Grid / Sentinel-2,40.4,23.8,35.4
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-01,5,2,32,29.8,480,4517,4201,4743,4892,-375,0.0,0,0.329,Agmarknet-DMI / IMD-Grid / Sentinel-2,35.3,29.3,35.4
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-02,6,2,33,0.6,480,4463,4151,4686,4892,-429,0.0,0,0.31,Agmarknet-DMI / IMD-Grid / Sentinel-2,29.8,0.6,35.4
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-03,0,2,34,48.1,480,4491,4177,4716,4892,-401,0.0,0,0.393,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.6,53.7,34.6
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-04,1,2,35,47.0,480,4517,4201,4743,4892,-375,0.0,0,0.305,Agmarknet-DMI / IMD-Grid / Sentinel-2,48.1,44.7,35.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-05,2,2,36,38.4,480,4424,4114,4645,4892,-468,0.0,0,0.43,Agmarknet-DMI / IMD-Grid / Sentinel-2,47.0,43.6,34.2
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-06,3,2,37,35.9,480,4522,4205,4748,4892,-370,0.0,0,0.393,Agmarknet-DMI / IMD-Grid / Sentinel-2,38.4,40.4,33.6
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-07,4,2,38,35.6,480,4474,4161,4698,4892,-418,0.0,0,0.407,Agmarknet-DMI / IMD-Grid / Sentinel-2,35.9,35.3,33.6
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-08,5,2,39,31.9,480,4431,4121,4653,4892,-461,0.0,0,0.387,Agmarknet-DMI / IMD-Grid / Sentinel-2,35.6,29.8,33.9
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-09,6,2,40,0.5,480,4526,4209,4752,4892,-366,0.0,0,0.337,Agmarknet-DMI / IMD-Grid / Sentinel-2,31.9,0.6,33.9
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-10,0,2,41,46.6,480,4512,4196,4738,4892,-380,0.0,0,0.414,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.5,48.1,33.7
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-11,1,2,42,40.8,480,4458,4146,4681,4892,-434,0.0,0,0.447,Agmarknet-DMI / IMD-Grid / Sentinel-2,46.6,47.0,32.8
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-12,2,2,43,41.5,480,4488,4174,4712,4892,-404,0.0,0,0.432,Agmarknet-DMI / IMD-Grid / Sentinel-2,40.8,38.4,33.3
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-13,3,2,44,41.1,480,4439,4128,4661,4892,-453,0.0,0,0.386,Agmarknet-DMI / IMD-Grid / Sentinel-2,41.5,35.9,34.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-14,4,2,45,32.6,480,4442,4131,4664,4892,-450,0.0,0,0.365,Agmarknet-DMI / IMD-Grid / Sentinel-2,41.1,35.6,33.6
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-15,5,2,46,27.9,480,4507,4192,4732,4892,-385,0.0,0,0.304,Agmarknet-DMI / IMD-Grid / Sentinel-2,32.6,31.9,33.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-16,6,2,47,0.6,480,4472,4159,4696,4892,-420,0.0,0,0.431,Agmarknet-DMI / IMD-Grid / Sentinel-2,27.9,0.5,33.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-17,0,2,48,48.1,480,4419,4110,4640,4892,-473,0.0,0,0.367,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.6,46.6,33.2
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-18,1,2,49,47.4,480,4465,4152,4688,4892,-427,0.0,0,0.441,Agmarknet-DMI / IMD-Grid / Sentinel-2,48.1,40.8,34.2
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-19,2,2,50,42.6,480,4482,4168,4706,4892,-410,0.0,0,0.322,Agmarknet-DMI / IMD-Grid / Sentinel-2,47.4,41.5,34.3
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-20,3,2,51,37.8,480,4502,4187,4727,4892,-390,0.0,0,0.494,Agmarknet-DMI / IMD-Grid / Sentinel-2,42.6,41.1,33.9
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-21,4,2,52,40.3,480,4486,4172,4710,4892,-406,0.0,0,0.46,Agmarknet-DMI / IMD-Grid / Sentinel-2,37.8,32.6,35.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-22,5,2,53,31.9,480,4438,4127,4660,4892,-454,0.0,0,0.399,Agmarknet-DMI / IMD-Grid / Sentinel-2,40.3,27.9,35.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-23,6,2,54,0.5,480,4496,4181,4721,4892,-396,0.0,0,0.418,Agmarknet-DMI / IMD-Grid / Sentinel-2,31.9,0.6,35.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-24,0,2,55,48.3,480,4471,4158,4695,4892,-421,0.0,0,0.341,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.5,48.1,35.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-25,1,2,56,42.2,480,4502,4187,4727,4892,-390,0.0,0,0.479,Agmarknet-DMI / IMD-Grid / Sentinel-2,48.3,47.4,34.8
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-26,2,2,57,40.8,480,4502,4187,4727,4892,-390,0.0,0,0.43,Agmarknet-DMI / IMD-Grid / Sentinel-2,42.2,42.6,34.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-27,3,2,58,27.9,480,4471,4158,4695,4892,-421,63.1,1,0.483,Agmarknet-DMI / IMD-Grid / Sentinel-2,40.8,37.8,33.1
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-02-28,4,2,59,39.9,480,4491,4177,4716,4892,-401,0.0,0,0.473,Agmarknet-DMI / IMD-Grid / Sentinel-2,27.9,40.3,33.1
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-01,5,3,60,31.2,480,4538,4220,4765,4892,-354,0.0,0,0.434,Agmarknet-DMI / IMD-Grid / Sentinel-2,39.9,31.9,33.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-02,6,3,61,0.5,480,4494,4179,4719,4892,-398,0.0,0,0.315,Agmarknet-DMI / IMD-Grid / Sentinel-2,31.2,0.5,33.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-03,0,3,62,50.1,480,4434,4124,4656,4892,-458,0.0,0,0.393,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.5,48.3,33.2
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-04,1,3,63,45.0,480,4458,4146,4681,4892,-434,0.0,0,0.401,Agmarknet-DMI / IMD-Grid / Sentinel-2,50.1,42.2,33.6
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-05,2,3,64,31.8,480,4513,4197,4739,4892,-379,54.2,1,0.368,Agmarknet-DMI / IMD-Grid / Sentinel-2,45.0,40.8,32.3
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-06,3,3,65,38.9,480,4425,4115,4646,4892,-467,0.0,0,0.369,Agmarknet-DMI / IMD-Grid / Sentinel-2,31.8,27.9,33.9
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-07,4,3,66,40.9,480,4506,4191,4731,4892,-386,0.0,0,0.315,Agmarknet-DMI / IMD-Grid / Sentinel-2,38.9,39.9,34.1
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-08,5,3,67,31.7,480,4519,4203,4745,4892,-373,0.0,0,0.333,Agmarknet-DMI / IMD-Grid / Sentinel-2,40.9,31.2,34.1
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-09,6,3,68,0.6,480,4522,4205,4748,4892,-370,0.0,0,0.353,Agmarknet-DMI / IMD-Grid / Sentinel-2,31.7,0.5,34.1
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-10,0,3,69,47.1,480,4445,4134,4667,4892,-447,0.0,0,0.375,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.6,50.1,33.7
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-11,1,3,70,45.0,480,4539,4221,4766,4892,-353,0.0,0,0.44,Agmarknet-DMI / IMD-Grid / Sentinel-2,47.1,45.0,33.7
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-12,2,3,71,43.3,480,4491,4177,4716,4892,-401,0.0,0,0.45,Agmarknet-DMI / IMD-Grid / Sentinel-2,45.0,31.8,35.4
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-13,3,3,72,46.1,480,4448,4137,4670,4892,-444,0.0,0,0.476,Agmarknet-DMI / IMD-Grid / Sentinel-2,43.3,38.9,36.4
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-14,4,3,73,36.0,480,4531,4214,4758,4892,-361,0.0,0,0.444,Agmarknet-DMI / IMD-Grid / Sentinel-2,46.1,40.9,35.7
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-15,5,3,74,32.0,480,4516,4200,4742,4892,-376,0.0,0,0.458,Agmarknet-DMI / IMD-Grid / Sentinel-2,36.0,31.7,35.7
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-16,6,3,75,0.6,480,4549,4231,4776,4892,-343,0.0,0,0.413,Agmarknet-DMI / IMD-Grid / Sentinel-2,32.0,0.6,35.7
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-17,0,3,76,52.3,480,4508,4192,4733,4892,-384,0.0,0,0.39,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.6,47.1,36.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-18,1,3,77,41.9,480,4531,4214,4758,4892,-361,0.0,0,0.388,Agmarknet-DMI / IMD-Grid / Sentinel-2,52.3,45.0,36.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-19,2,3,78,38.5,480,4522,4205,4748,4892,-370,0.0,0,0.427,Agmarknet-DMI / IMD-Grid / Sentinel-2,41.9,43.3,35.3
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-20,3,3,79,42.0,480,4459,4147,4682,4892,-433,0.0,0,0.495,Agmarknet-DMI / IMD-Grid / Sentinel-2,38.5,46.1,34.8
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-21,4,3,80,36.5,480,4519,4203,4745,4892,-373,0.0,0,0.371,Agmarknet-DMI / IMD-Grid / Sentinel-2,42.0,36.0,34.8
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-22,5,3,81,30.5,480,4442,4131,4664,4892,-450,0.0,0,0.389,Agmarknet-DMI / IMD-Grid / Sentinel-2,36.5,32.0,34.6
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-23,6,3,82,0.5,480,4511,4195,4737,4892,-381,0.0,0,0.317,Agmarknet-DMI / IMD-Grid / Sentinel-2,30.5,0.6,34.6
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-24,0,3,83,46.4,480,4451,4139,4674,4892,-441,0.0,0,0.335,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.5,52.3,33.8
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-25,1,3,84,46.9,480,4475,4162,4699,4892,-417,0.0,0,0.336,Agmarknet-DMI / IMD-Grid / Sentinel-2,46.4,41.9,34.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-26,2,3,85,43.1,480,4456,4144,4679,4892,-436,0.0,0,0.338,Agmarknet-DMI / IMD-Grid / Sentinel-2,46.9,38.5,35.1
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-27,3,3,86,43.3,480,4487,4173,4711,4892,-405,0.0,0,0.327,Agmarknet-DMI / IMD-Grid / Sentinel-2,43.1,42.0,35.3
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-28,4,3,87,38.6,480,4487,4173,4711,4892,-405,0.0,0,0.344,Agmarknet-DMI / IMD-Grid / Sentinel-2,43.3,36.5,35.6
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-29,5,3,88,32.8,480,4453,4141,4676,4892,-439,0.0,0,0.378,Agmarknet-DMI / IMD-Grid / Sentinel-2,38.6,30.5,35.9
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-30,6,3,89,0.4,480,4490,4176,4714,4892,-402,46.0,1,0.347,Agmarknet-DMI / IMD-Grid / Sentinel-2,32.8,0.5,35.9
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-03-31,0,3,90,44.4,480,4513,4197,4739,4892,-379,0.0,0,0.428,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.4,46.4,35.6
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-01,1,4,91,47.7,480,4457,4145,4680,4892,-435,0.0,0,0.499,Agmarknet-DMI / IMD-Grid / Sentinel-2,44.4,46.9,35.8
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-02,2,4,92,42.5,480,4444,4133,4666,4892,-448,0.0,0,0.303,Agmarknet-DMI / IMD-Grid / Sentinel-2,47.7,43.1,35.7
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-03,3,4,93,44.5,480,4455,4143,4678,4892,-437,0.0,0,0.381,Agmarknet-DMI / IMD-Grid / Sentinel-2,42.5,43.3,35.8
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-04,4,4,94,38.5,480,4454,4142,4677,4892,-438,0.0,0,0.3,Agmarknet-DMI / IMD-Grid / Sentinel-2,44.5,38.6,35.8
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-05,5,4,95,30.6,480,4532,4215,4759,4892,-360,0.0,0,0.323,Agmarknet-DMI / IMD-Grid / Sentinel-2,38.5,32.8,35.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-06,6,4,96,0.6,480,4502,4187,4727,4892,-390,0.0,0,0.341,Agmarknet-DMI / IMD-Grid / Sentinel-2,30.6,0.4,35.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-07,0,4,97,47.3,480,4474,4161,4698,4892,-418,0.0,0,0.428,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.6,44.4,36.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-08,1,4,98,40.8,480,4455,4143,4678,4892,-437,0.0,0,0.476,Agmarknet-DMI / IMD-Grid / Sentinel-2,47.3,47.7,35.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-09,2,4,99,42.8,480,4450,4138,4672,4892,-442,0.0,0,0.392,Agmarknet-DMI / IMD-Grid / Sentinel-2,40.8,42.5,35.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-10,3,4,100,27.8,480,4541,4223,4768,4892,-351,36.3,1,0.373,Agmarknet-DMI / IMD-Grid / Sentinel-2,42.8,44.5,32.6
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-11,4,4,101,35.3,480,4473,4160,4697,4892,-419,0.0,0,0.494,Agmarknet-DMI / IMD-Grid / Sentinel-2,27.8,38.5,32.2
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-12,5,4,102,19.2,480,4550,4232,4778,4892,-342,40.0,1,0.375,Agmarknet-DMI / IMD-Grid / Sentinel-2,35.3,30.6,30.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-13,6,4,103,0.6,480,4537,4219,4764,4892,-355,0.0,0,0.49,Agmarknet-DMI / IMD-Grid / Sentinel-2,19.2,0.6,30.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-14,0,4,104,50.5,480,4519,4203,4745,4892,-373,0.0,0,0.432,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.6,47.3,31.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-15,1,4,105,46.3,480,4497,4182,4722,4892,-395,0.0,0,0.494,Agmarknet-DMI / IMD-Grid / Sentinel-2,50.5,40.8,31.8
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-16,2,4,106,41.0,480,4432,4122,4654,4892,-460,0.0,0,0.476,Agmarknet-DMI / IMD-Grid / Sentinel-2,46.3,42.8,31.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-17,3,4,107,40.8,480,4501,4186,4726,4892,-391,0.0,0,0.339,Agmarknet-DMI / IMD-Grid / Sentinel-2,41.0,27.8,33.4
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-18,4,4,108,33.3,480,4461,4149,4684,4892,-431,0.0,0,0.308,Agmarknet-DMI / IMD-Grid / Sentinel-2,40.8,35.3,33.1
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-19,5,4,109,28.7,480,4544,4226,4771,4892,-348,0.0,0,0.426,Agmarknet-DMI / IMD-Grid / Sentinel-2,33.3,19.2,34.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-20,6,4,110,0.4,480,4515,4199,4741,4892,-377,35.8,1,0.444,Agmarknet-DMI / IMD-Grid / Sentinel-2,28.7,0.6,34.4
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-21,0,4,111,36.8,480,4469,4156,4692,4892,-423,60.7,1,0.342,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.4,50.5,32.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-22,1,4,112,45.8,480,4448,4137,4670,4892,-444,0.0,0,0.341,Agmarknet-DMI / IMD-Grid / Sentinel-2,36.8,46.3,32.4
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-23,2,4,113,39.4,480,4521,4205,4747,4892,-371,0.0,0,0.468,Agmarknet-DMI / IMD-Grid / Sentinel-2,45.8,41.0,32.2
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-24,3,4,114,37.8,480,4461,4149,4684,4892,-431,0.0,0,0.329,Agmarknet-DMI / IMD-Grid / Sentinel-2,39.4,40.8,31.7
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-25,4,4,115,34.7,480,4519,4203,4745,4892,-373,0.0,0,0.384,Agmarknet-DMI / IMD-Grid / Sentinel-2,37.8,33.3,31.9
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-26,5,4,116,32.7,480,4430,4120,4652,4892,-462,0.0,0,0.379,Agmarknet-DMI / IMD-Grid / Sentinel-2,34.7,28.7,32.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-27,6,4,117,0.4,480,4496,4181,4721,4892,-396,59.4,1,0.453,Agmarknet-DMI / IMD-Grid / Sentinel-2,32.7,0.4,32.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-28,0,4,118,51.2,480,4532,4215,4759,4892,-360,0.0,0,0.449,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.4,36.8,34.6
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-29,1,4,119,45.3,480,4468,4155,4691,4892,-424,0.0,0,0.363,Agmarknet-DMI / IMD-Grid / Sentinel-2,51.2,45.8,34.5
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-04-30,2,4,120,42.4,480,4497,4182,4722,4892,-395,0.0,0,0.436,Agmarknet-DMI / IMD-Grid / Sentinel-2,45.3,39.4,34.9
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-05-01,3,5,121,38.0,480,4510,4194,4736,4892,-382,0.0,0,0.311,Agmarknet-DMI / IMD-Grid / Sentinel-2,42.4,37.8,35.0
Madhya Pradesh,Sehore,2,Ichhawar Sub-Mandi,Soybean,2025-05-02,4,5,122,36.7,480,4429,4119,4650,4892,-463,0.0,0,0.437,Agmarknet-DMI / IMD-Grid / Sentinel-2,38.0,34.7,35.2
